,data,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/ou_tuple,config/saveFolder,config/simLabel,logdir
0,"saveFolder    ./exp_results/batch_ougrid_ire_20x20
simLabel              batch_ougrid_ire_20x20_00000
ou_tuple                              [-0.04, 0.0]
IRE                                            0.0
IREM                                           0.0
loss                                           700
dtype: object",700,1745357670,,False,1,84f70_00000,2025-04-22_17-34-30,12.150423765182495,12.150423765182495,1178674,node08,10.0.0.8,12.150423765182495,1,"(-0.04, 0.0)",./exp_results/batch_ougrid_ire_20x20,batch_ougrid_ire_20x20_00000,84f70_00000
1,"saveFolder    ./exp_results/batch_ougrid_ire_20x20
simLabel              batch_ougrid_ire_20x20_00001
ou_tuple                [-0.04, 0.002105263157894]
IRE                                            0.0
IREM                                           0.0
loss                                           700
dtype: object",700,1745357676,,False,1,84f70_00001,2025-04-22_17-34-36,17.93266749382019,17.93266749382019,1178675,node08,10.0.0.8,17.93266749382019,1,"(-0.04, 0.0021052631578947)",./exp_results/batch_ougrid_ire_20x20,batch_ougrid_ire_20x20_00001,84f70_00001
2,"saveFolder    ./exp_results/batch_ougrid_ire_20x20
simLabel              batch_ougrid_ire_20x20_00002
ou_tuple                [-0.04, 0.004210526315789]
IRE                                            0.0
IREM                                           0.0
loss                                           700
dtype: object",700,1745357676,,False,1,84f70_00002,2025-04-22_17-34-36,18.013087034225464,18.013087034225464,1178693,node08,10.0.0.8,18.013087034225464,1,"(-0.04, 0.0042105263157894)",./exp_results/batch_ougrid_ire_20x20,batch_ougrid_ire_20x20_00002,84f70_00002
3,"saveFolder    ./exp_results/batch_ougrid_ire_20x20
simLabel              batch_ougrid_ire_20x20_00003
ou_tuple            [-0.04, 0.0063157894736840005]
IRE                                            0.0
IREM                                           0.0
loss                                           700
dtype: object",700,1745357676,,False,1,84f70_00003,2025-04-22_17-34-36,18.378549337387085,18.378549337387085,1178712,node08,10.0.0.8,18.378549337387085,1,"(-0.04, 0.0063157894736842)",./exp_results/batch_ougrid_ire_20x20,batch_ougrid_ire_20x20_00003,84f70_00003
4,"saveFolder    ./exp_results/batch_ougrid_ire_20x20
simLabel              batch_ougrid_ire_20x20_00004
ou_tuple                [-0.04, 0.008421052631578]
IRE                                            0.0
IREM                                           0.0
loss                                           700
dtype: object",700,1745357673,,False,1,84f70_00004,2025-04-22_17-34-33,15.494686841964722,15.494686841964722,1178731,node08,10.0.0.8,15.494686841964722,1,"(-0.04, 0.0084210526315789)",./exp_results/batch_ougrid_ire_20x20,batch_ougrid_ire_20x20_00004,84f70_00004
5,"saveFolder    ./exp_results/batch_ougrid_ire_20x20
simLabel              batch_ougrid_ire_20x20_00005
ou_tuple                [-0.04, 0.010526315789473]
IRE                                       0.103226
IREM                                       0.03871
loss                                           700
dtype: object",700,1745357673,,False,1,84f70_00005,2025-04-22_17-34-33,15.732351779937744,15.732351779937744,1178751,node08,10.0.0.8,15.732351779937744,1,"(-0.04, 0.0105263157894736)",./exp_results/batch_ougrid_ire_20x20,batch_ougrid_ire_20x20_00005,84f70_00005
6,"saveFolder    ./exp_results/batch_ougrid_ire_20x20
simLabel              batch_ougrid_ire_20x20_00006
ou_tuple             [-0.04, 0.012631578947368001]
IRE                                       0.580645
IREM                                      0.496774
loss                                           700
dtype: object",700,1745357670,,False,1,84f70_00006,2025-04-22_17-34-30,12.74909496307373,12.74909496307373,1178768,node08,10.0.0.8,12.74909496307373,1,"(-0.04, 0.0126315789473684)",./exp_results/batch_ougrid_ire_20x20,batch_ougrid_ire_20x20_00006,84f70_00006
7,"saveFolder    ./exp_results/batch_ougrid_ire_20x20
simLabel              batch_ougrid_ire_20x20_00007
ou_tuple             [-0.04, 0.014736842105263001]
IRE                                       2.264516
IREM                                      2.645161
loss                                           700
dtype: object",700,1745357674,,False,1,84f70_00007,2025-04-22_17-34-34,15.966772317886353,15.966772317886353,1178804,node08,10.0.0.8,15.966772317886353,1,"(-0.04, 0.0147368421052631)",./exp_results/batch_ougrid_ire_20x20,batch_ougrid_ire_20x20_00007,84f70_00007
8,"saveFolder    ./exp_results/batch_ougrid_ire_20x20
simLabel              batch_ougrid_ire_20x20_00008
ou_tuple             [-0.04, 0.016842105263157003]
IRE                                       5.858065
IREM                                      6.277419
loss                                           700
dtype: object",700,1745357670,,False,1,84f70_00008,2025-04-22_17-34-30,12.212886333465576,12.212886333465576,1178822,node08,10.0.0.8,12.212886333465576,1,"(-0.04, 0.0168421052631578)",./exp_results/batch_ougrid_ire_20x20,batch_ougrid_ire_20x20_00008,84f70_00008
9,"saveFolder    ./exp_results/batch_ougrid_ire_20x20
simLabel              batch_ougrid_ire_20x20_00009
ou_tuple                [-0.04, 0.018947368421052]
IRE                                      10.251613
IREM                                     11.129032
loss                                           700
dtype: object",700,1745357676,,False,1,84f70_00009,2025-04-22_17-34-36,18.63083577156067,18.63083577156067,1178825,node08,10.0.0.8,18.63083577156067,1,"(-0.04, 0.0189473684210526)",./exp_results/batch_ougrid_ire_20x20,batch_ougrid_ire_20x20_00009,84f70_00009
