,data,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/ou_tuple,config/saveFolder,config/simLabel,logdir
0,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00000
ou_tuple                [-0.000815789473684, 0.001973684210526]
ITS4                                                        0.0
loss                                                        700
dtype: object",700,1745850625,,False,1,03bd1_00000,2025-04-28_10-30-25,115.11673426628113,115.11673426628113,3898789,node08,10.0.0.8,115.11673426628113,1,"(-0.0008157894736842, 0.0019736842105263)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00000,03bd1_00000
1,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00001
ou_tuple                [-0.000815789473684, 0.002368421052631]
ITS4                                                   0.003584
loss                                                        700
dtype: object",700,1745850624,,False,1,03bd1_00001,2025-04-28_10-30-24,114.32594847679138,114.32594847679138,3898790,node08,10.0.0.8,114.32594847679138,1,"(-0.0008157894736842, 0.0023684210526315)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00001,03bd1_00001
2,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00002
ou_tuple                [-0.000815789473684, 0.002763157894736]
ITS4                                                   0.029869
loss                                                        700
dtype: object",700,1745850609,,False,1,03bd1_00002,2025-04-28_10-30-09,98.68036365509033,98.68036365509033,3898811,node08,10.0.0.8,98.68036365509033,1,"(-0.0008157894736842, 0.0027631578947368)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00002,03bd1_00002
3,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00003
ou_tuple            [-0.000815789473684, 0.0031578947368420002]
ITS4                                                   0.132616
loss                                                        700
dtype: object",700,1745850626,,False,1,03bd1_00003,2025-04-28_10-30-26,115.8283953666687,115.8283953666687,3898829,node08,10.0.0.8,115.8283953666687,1,"(-0.0008157894736842, 0.0031578947368421)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00003,03bd1_00003
4,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00004
ou_tuple            [-0.000815789473684, 0.0035526315789470003]
ITS4                                                    0.39546
loss                                                        700
dtype: object",700,1745850631,,False,1,03bd1_00004,2025-04-28_10-30-31,120.35374522209167,120.35374522209167,3898849,node08,10.0.0.8,120.35374522209167,1,"(-0.0008157894736842, 0.0035526315789473)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00004,03bd1_00004
5,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00005
ou_tuple                [-0.000815789473684, 0.003947368421052]
ITS4                                                   0.772999
loss                                                        700
dtype: object",700,1745850626,,False,1,03bd1_00005,2025-04-28_10-30-26,115.9874963760376,115.9874963760376,3898869,node08,10.0.0.8,115.9874963760376,1,"(-0.0008157894736842, 0.0039473684210526)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00005,03bd1_00005
6,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00006
ou_tuple                [-0.000815789473684, 0.004342105263157]
ITS4                                                   1.286738
loss                                                        700
dtype: object",700,1745850619,,False,1,03bd1_00006,2025-04-28_10-30-19,108.44588994979858,108.44588994979858,3898971,node08,10.0.0.8,108.44588994979858,1,"(-0.0008157894736842, 0.0043421052631578)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00006,03bd1_00006
7,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00007
ou_tuple                [-0.000815789473684, 0.004736842105263]
ITS4                                                   1.868578
loss                                                        700
dtype: object",700,1745850631,,False,1,03bd1_00007,2025-04-28_10-30-31,120.92361903190613,120.92361903190613,3898972,node08,10.0.0.8,120.92361903190613,1,"(-0.0008157894736842, 0.0047368421052631)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00007,03bd1_00007
8,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00008
ou_tuple                [-0.000815789473684, 0.005131578947368]
ITS4                                                    2.46356
loss                                                        700
dtype: object",700,1745850619,,False,1,03bd1_00008,2025-04-28_10-30-19,109.14641499519348,109.14641499519348,3898974,node08,10.0.0.8,109.14641499519348,1,"(-0.0008157894736842, 0.0051315789473684)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00008,03bd1_00008
9,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00009
ou_tuple                [-0.000815789473684, 0.005526315789473]
ITS4                                                   3.065711
loss                                                        700
dtype: object",700,1745850625,,False,1,03bd1_00009,2025-04-28_10-30-25,114.33154821395874,114.33154821395874,3898992,node08,10.0.0.8,114.33154821395874,1,"(-0.0008157894736842, 0.0055263157894736)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00009,03bd1_00009
10,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00010
ou_tuple                [-0.000815789473684, 0.005921052631578]
ITS4                                                   3.676225
loss                                                        700
dtype: object",700,1745850620,,False,1,03bd1_00010,2025-04-28_10-30-20,109.68104243278503,109.68104243278503,3898994,node08,10.0.0.8,109.68104243278503,1,"(-0.0008157894736842, 0.0059210526315789)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00010,03bd1_00010
11,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00011
ou_tuple            [-0.000815789473684, 0.0063157894736840005]
ITS4                                                   4.285544
loss                                                        700
dtype: object",700,1745850608,,False,1,03bd1_00011,2025-04-28_10-30-08,97.8788013458252,97.8788013458252,3898995,node08,10.0.0.8,97.8788013458252,1,"(-0.0008157894736842, 0.0063157894736842)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00011,03bd1_00011
12,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00012
ou_tuple            [-0.000815789473684, 0.0067105263157890005]
ITS4                                                    4.85902
loss                                                        700
dtype: object",700,1745850626,,False,1,03bd1_00012,2025-04-28_10-30-26,115.40103459358215,115.40103459358215,3898998,node08,10.0.0.8,115.40103459358215,1,"(-0.0008157894736842, 0.0067105263157894)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00012,03bd1_00012
13,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00013
ou_tuple            [-0.000815789473684, 0.0071052631578940005]
ITS4                                                   5.471924
loss                                                        700
dtype: object",700,1745850627,,False,1,03bd1_00013,2025-04-28_10-30-27,117.25084376335144,117.25084376335144,3899016,node08,10.0.0.8,117.25084376335144,1,"(-0.0008157894736842, 0.0071052631578947)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00013,03bd1_00013
14,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00014
ou_tuple             [-0.000815789473684, 0.007500000000000001]
ITS4                                                   6.041816
loss                                                        700
dtype: object",700,1745850610,,False,1,03bd1_00014,2025-04-28_10-30-10,99.79941630363464,99.79941630363464,3899034,node08,10.0.0.8,99.79941630363464,1,"(-0.0008157894736842, 0.0075)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00014,03bd1_00014
15,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00015
ou_tuple                          [-0.0006315789473680001, 0.0]
ITS4                                                        0.0
loss                                                        700
dtype: object",700,1745850625,,False,1,03bd1_00015,2025-04-28_10-30-25,114.43981122970581,114.43981122970581,3899080,node08,10.0.0.8,114.43981122970581,1,"(-0.0006315789473684, 0.0)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00015,03bd1_00015
16,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00016
ou_tuple            [-0.0006315789473680001, 0.000394736842105]
ITS4                                                        0.0
loss                                                        700
dtype: object",700,1745850622,,False,1,03bd1_00016,2025-04-28_10-30-22,111.75748181343079,111.75748181343079,3899068,node08,10.0.0.8,111.75748181343079,1,"(-0.0006315789473684, 0.0003947368421052)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00016,03bd1_00016
17,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00017
ou_tuple             [-0.0006315789473680001, 0.00078947368421]
ITS4                                                        0.0
loss                                                        700
dtype: object",700,1745850629,,False,1,03bd1_00017,2025-04-28_10-30-29,118.86549019813538,118.86549019813538,3899101,node08,10.0.0.8,118.86549019813538,1,"(-0.0006315789473684, 0.0007894736842105)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00017,03bd1_00017
18,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00018
ou_tuple            [-0.0006315789473680001, 0.001184210526315]
ITS4                                                        0.0
loss                                                        700
dtype: object",700,1745850623,,False,1,03bd1_00018,2025-04-28_10-30-23,112.27671885490417,112.27671885490417,3899102,node08,10.0.0.8,112.27671885490417,1,"(-0.0006315789473684, 0.0011842105263157)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00018,03bd1_00018
19,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00019
ou_tuple        [-0.0006315789473680001, 0.0015789473684210001]
ITS4                                                        0.0
loss                                                        700
dtype: object",700,1745850629,,False,1,03bd1_00019,2025-04-28_10-30-29,118.75632858276367,118.75632858276367,3899119,node08,10.0.0.8,118.75632858276367,1,"(-0.0006315789473684, 0.001578947368421)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00019,03bd1_00019
20,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00020
ou_tuple            [-0.0006315789473680001, 0.001973684210526]
ITS4                                                        0.0
loss                                                        700
dtype: object",700,1745850703,,False,1,03bd1_00020,2025-04-28_10-31-43,90.69657111167908,90.69657111167908,3912038,node08,10.0.0.8,90.69657111167908,1,"(-0.0006315789473684, 0.0019736842105263)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00020,03bd1_00020
21,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00021
ou_tuple            [-0.0006315789473680001, 0.002368421052631]
ITS4                                                   0.009558
loss                                                        700
dtype: object",700,1745850723,,False,1,03bd1_00021,2025-04-28_10-32-03,109.9542338848114,109.9542338848114,3912049,node08,10.0.0.8,109.9542338848114,1,"(-0.0006315789473684, 0.0023684210526315)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00021,03bd1_00021
22,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00022
ou_tuple            [-0.0006315789473680001, 0.002763157894736]
ITS4                                                   0.057348
loss                                                        700
dtype: object",700,1745850723,,False,1,03bd1_00022,2025-04-28_10-32-03,108.78765320777893,108.78765320777893,3912163,node08,10.0.0.8,108.78765320777893,1,"(-0.0006315789473684, 0.0027631578947368)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00022,03bd1_00022
23,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00023
ou_tuple        [-0.0006315789473680001, 0.0031578947368420002]
ITS4                                                   0.232975
loss                                                        700
dtype: object",700,1745850729,,False,1,03bd1_00023,2025-04-28_10-32-09,106.22052192687988,106.22052192687988,3913993,node08,10.0.0.8,106.22052192687988,1,"(-0.0006315789473684, 0.0031578947368421)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00023,03bd1_00023
24,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00024
ou_tuple        [-0.0006315789473680001, 0.0035526315789470003]
ITS4                                                   0.563919
loss                                                        700
dtype: object",700,1745850730,,False,1,03bd1_00024,2025-04-28_10-32-10,106.91206812858582,106.91206812858582,3913995,node08,10.0.0.8,106.91206812858582,1,"(-0.0006315789473684, 0.0035526315789473)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00024,03bd1_00024
25,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_2_...
simLabel       batch_i_ougrid_its4_20x20_tau_2_5sec_small_00025
ou_tuple            [-0.0006315789473680001, 0.003947368421052]
ITS4                                                   1.066906
loss                                                        700
dtype: object",700,1745850731,,False,1,03bd1_00025,2025-04-28_10-32-11,107.23536467552185,107.23536467552185,3914003,node08,10.0.0.8,107.23536467552185,1,"(-0.0006315789473684, 0.0039473684210526)",./exp_results/batch_i_ougrid_its4_20x20_tau_2_5sec_small,batch_i_ougrid_its4_20x20_tau_2_5sec_small_00025,03bd1_00025
