,data,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/ou_tuple,config/saveFolder,config/simLabel,logdir
0,"saveFolder    ./exp_results/batch_ougrid_ti_20x20
simLabel              batch_ougrid_ti_20x20_00000
ou_tuple                             [-0.04, 0.0]
TI                                            0.0
TIM                                           0.0
loss                                          700
dtype: object",700,1745357190,,False,1,6610b_00000,2025-04-22_17-26-30,13.910040855407715,13.910040855407715,841911,node08,10.0.0.8,13.910040855407715,1,"(-0.04, 0.0)",./exp_results/batch_ougrid_ti_20x20,batch_ougrid_ti_20x20_00000,6610b_00000
1,"saveFolder    ./exp_results/batch_ougrid_ti_20x20
simLabel              batch_ougrid_ti_20x20_00001
ou_tuple               [-0.04, 0.002105263157894]
TI                                            0.0
TIM                                           0.0
loss                                          700
dtype: object",700,1745357190,,False,1,6610b_00001,2025-04-22_17-26-30,13.730512619018555,13.730512619018555,841912,node08,10.0.0.8,13.730512619018555,1,"(-0.04, 0.0021052631578947)",./exp_results/batch_ougrid_ti_20x20,batch_ougrid_ti_20x20_00001,6610b_00001
2,"saveFolder    ./exp_results/batch_ougrid_ti_20x20
simLabel              batch_ougrid_ti_20x20_00002
ou_tuple               [-0.04, 0.004210526315789]
TI                                            0.0
TIM                                           0.0
loss                                          700
dtype: object",700,1745357187,,False,1,6610b_00002,2025-04-22_17-26-27,10.984026193618774,10.984026193618774,841945,node08,10.0.0.8,10.984026193618774,1,"(-0.04, 0.0042105263157894)",./exp_results/batch_ougrid_ti_20x20,batch_ougrid_ti_20x20_00002,6610b_00002
3,"saveFolder    ./exp_results/batch_ougrid_ti_20x20
simLabel              batch_ougrid_ti_20x20_00003
ou_tuple           [-0.04, 0.0063157894736840005]
TI                                            0.0
TIM                                           0.0
loss                                          700
dtype: object",700,1745357191,,False,1,6610b_00003,2025-04-22_17-26-31,14.852005004882812,14.852005004882812,841962,node08,10.0.0.8,14.852005004882812,1,"(-0.04, 0.0063157894736842)",./exp_results/batch_ougrid_ti_20x20,batch_ougrid_ti_20x20_00003,6610b_00003
4,"saveFolder    ./exp_results/batch_ougrid_ti_20x20
simLabel              batch_ougrid_ti_20x20_00004
ou_tuple               [-0.04, 0.008421052631578]
TI                                            0.0
TIM                                           0.0
loss                                          700
dtype: object",700,1745357187,,False,1,6610b_00004,2025-04-22_17-26-27,10.258867979049683,10.258867979049683,841963,node08,10.0.0.8,10.258867979049683,1,"(-0.04, 0.0084210526315789)",./exp_results/batch_ougrid_ti_20x20,batch_ougrid_ti_20x20_00004,6610b_00004
5,"saveFolder    ./exp_results/batch_ougrid_ti_20x20
simLabel              batch_ougrid_ti_20x20_00005
ou_tuple               [-0.04, 0.010526315789473]
TI                                            0.0
TIM                                           0.0
loss                                          700
dtype: object",700,1745357187,,False,1,6610b_00005,2025-04-22_17-26-27,10.794803857803345,10.794803857803345,842012,node08,10.0.0.8,10.794803857803345,1,"(-0.04, 0.0105263157894736)",./exp_results/batch_ougrid_ti_20x20,batch_ougrid_ti_20x20_00005,6610b_00005
6,"saveFolder    ./exp_results/batch_ougrid_ti_20x20
simLabel              batch_ougrid_ti_20x20_00006
ou_tuple            [-0.04, 0.012631578947368001]
TI                                       0.039216
TIM                                           0.0
loss                                          700
dtype: object",700,1745357192,,False,1,6610b_00006,2025-04-22_17-26-32,16.36021637916565,16.36021637916565,842013,node08,10.0.0.8,16.36021637916565,1,"(-0.04, 0.0126315789473684)",./exp_results/batch_ougrid_ti_20x20,batch_ougrid_ti_20x20_00006,6610b_00006
7,"saveFolder    ./exp_results/batch_ougrid_ti_20x20
simLabel              batch_ougrid_ti_20x20_00007
ou_tuple            [-0.04, 0.014736842105263001]
TI                                       0.058824
TIM                                      0.039216
loss                                          700
dtype: object",700,1745357192,,False,1,6610b_00007,2025-04-22_17-26-32,16.260956287384033,16.260956287384033,842062,node08,10.0.0.8,16.260956287384033,1,"(-0.04, 0.0147368421052631)",./exp_results/batch_ougrid_ti_20x20,batch_ougrid_ti_20x20_00007,6610b_00007
8,"saveFolder    ./exp_results/batch_ougrid_ti_20x20
simLabel              batch_ougrid_ti_20x20_00008
ou_tuple            [-0.04, 0.016842105263157003]
TI                                       0.137255
TIM                                      0.196078
loss                                          700
dtype: object",700,1745357192,,False,1,6610b_00008,2025-04-22_17-26-32,16.170544147491455,16.170544147491455,842080,node08,10.0.0.8,16.170544147491455,1,"(-0.04, 0.0168421052631578)",./exp_results/batch_ougrid_ti_20x20,batch_ougrid_ti_20x20_00008,6610b_00008
9,"saveFolder    ./exp_results/batch_ougrid_ti_20x20
simLabel              batch_ougrid_ti_20x20_00009
ou_tuple               [-0.04, 0.018947368421052]
TI                                       0.529412
TIM                                       0.54902
loss                                          700
dtype: object",700,1745357191,,False,1,6610b_00009,2025-04-22_17-26-31,14.506605625152588,14.506605625152588,842081,node08,10.0.0.8,14.506605625152588,1,"(-0.04, 0.0189473684210526)",./exp_results/batch_ougrid_ti_20x20,batch_ougrid_ti_20x20_00009,6610b_00009
