,data,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/ou_tuple,config/saveFolder,config/simLabel,logdir
0,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_10...
simLabel      batch_i_ougrid_its4_20x20_tau_10_10sec_small_0...
ou_tuple                                          [-0.001, 0.0]
ITS4                                                        0.0
loss                                                        700
dtype: object",700,1745957033,,False,1,9cf43_00000,2025-04-29_16-03-53,180.88304734230042,180.88304734230042,306634,node08,10.0.0.8,180.88304734230042,1,"(-0.001, 0.0)",./exp_results/batch_i_ougrid_its4_20x20_tau_10_10sec_small,batch_i_ougrid_its4_20x20_tau_10_10sec_small_00000,9cf43_00000
1,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_10...
simLabel      batch_i_ougrid_its4_20x20_tau_10_10sec_small_0...
ou_tuple                            [-0.001, 0.000394736842105]
ITS4                                                        0.0
loss                                                        700
dtype: object",700,1745957082,,False,1,9cf43_00001,2025-04-29_16-04-42,229.93165922164917,229.93165922164917,306635,node08,10.0.0.8,229.93165922164917,1,"(-0.001, 0.0003947368421052)",./exp_results/batch_i_ougrid_its4_20x20_tau_10_10sec_small,batch_i_ougrid_its4_20x20_tau_10_10sec_small_00001,9cf43_00001
2,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_10...
simLabel      batch_i_ougrid_its4_20x20_tau_10_10sec_small_0...
ou_tuple                             [-0.001, 0.00078947368421]
ITS4                                                        0.0
loss                                                        700
dtype: object",700,1745957063,,False,1,9cf43_00002,2025-04-29_16-04-23,210.4489049911499,210.4489049911499,306668,node08,10.0.0.8,210.4489049911499,1,"(-0.001, 0.0007894736842105)",./exp_results/batch_i_ougrid_its4_20x20_tau_10_10sec_small,batch_i_ougrid_its4_20x20_tau_10_10sec_small_00002,9cf43_00002
3,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_10...
simLabel      batch_i_ougrid_its4_20x20_tau_10_10sec_small_0...
ou_tuple                            [-0.001, 0.001184210526315]
ITS4                                                        0.0
loss                                                        700
dtype: object",700,1745957082,,False,1,9cf43_00003,2025-04-29_16-04-42,229.57752418518066,229.57752418518066,306669,node08,10.0.0.8,229.57752418518066,1,"(-0.001, 0.0011842105263157)",./exp_results/batch_i_ougrid_its4_20x20_tau_10_10sec_small,batch_i_ougrid_its4_20x20_tau_10_10sec_small_00003,9cf43_00003
4,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_10...
simLabel      batch_i_ougrid_its4_20x20_tau_10_10sec_small_0...
ou_tuple                        [-0.001, 0.0015789473684210001]
ITS4                                                   0.041816
loss                                                        700
dtype: object",700,1745957061,,False,1,9cf43_00004,2025-04-29_16-04-21,209.04590392112732,209.04590392112732,306686,node08,10.0.0.8,209.04590392112732,1,"(-0.001, 0.001578947368421)",./exp_results/batch_i_ougrid_its4_20x20_tau_10_10sec_small,batch_i_ougrid_its4_20x20_tau_10_10sec_small_00004,9cf43_00004
5,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_10...
simLabel      batch_i_ougrid_its4_20x20_tau_10_10sec_small_0...
ou_tuple                            [-0.001, 0.001973684210526]
ITS4                                                    0.25448
loss                                                        700
dtype: object",700,1745957068,,False,1,9cf43_00005,2025-04-29_16-04-28,215.6423146724701,215.6423146724701,306721,node08,10.0.0.8,215.6423146724701,1,"(-0.001, 0.0019736842105263)",./exp_results/batch_i_ougrid_its4_20x20_tau_10_10sec_small,batch_i_ougrid_its4_20x20_tau_10_10sec_small_00005,9cf43_00005
6,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_10...
simLabel      batch_i_ougrid_its4_20x20_tau_10_10sec_small_0...
ou_tuple                            [-0.001, 0.002368421052631]
ITS4                                                   0.769415
loss                                                        700
dtype: object",700,1745957072,,False,1,9cf43_00006,2025-04-29_16-04-32,219.93909120559692,219.93909120559692,306722,node08,10.0.0.8,219.93909120559692,1,"(-0.001, 0.0023684210526315)",./exp_results/batch_i_ougrid_its4_20x20_tau_10_10sec_small,batch_i_ougrid_its4_20x20_tau_10_10sec_small_00006,9cf43_00006
7,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_10...
simLabel      batch_i_ougrid_its4_20x20_tau_10_10sec_small_0...
ou_tuple                            [-0.001, 0.002763157894736]
ITS4                                                   1.436081
loss                                                        700
dtype: object",700,1745957061,,False,1,9cf43_00007,2025-04-29_16-04-21,208.77738237380981,208.77738237380981,306741,node08,10.0.0.8,208.77738237380981,1,"(-0.001, 0.0027631578947368)",./exp_results/batch_i_ougrid_its4_20x20_tau_10_10sec_small,batch_i_ougrid_its4_20x20_tau_10_10sec_small_00007,9cf43_00007
8,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_10...
simLabel      batch_i_ougrid_its4_20x20_tau_10_10sec_small_0...
ou_tuple                        [-0.001, 0.0031578947368420002]
ITS4                                                   2.152927
loss                                                        700
dtype: object",700,1745957063,,False,1,9cf43_00008,2025-04-29_16-04-23,210.8184368610382,210.8184368610382,306779,node08,10.0.0.8,210.8184368610382,1,"(-0.001, 0.0031578947368421)",./exp_results/batch_i_ougrid_its4_20x20_tau_10_10sec_small,batch_i_ougrid_its4_20x20_tau_10_10sec_small_00008,9cf43_00008
9,"saveFolder    ./exp_results/batch_i_ougrid_its4_20x20_tau_10...
simLabel      batch_i_ougrid_its4_20x20_tau_10_10sec_small_0...
ou_tuple                        [-0.001, 0.0035526315789470003]
ITS4                                                   2.882915
loss                                                        700
dtype: object",700,1745957077,,False,1,9cf43_00009,2025-04-29_16-04-37,224.16070008277893,224.16070008277893,306782,node08,10.0.0.8,224.16070008277893,1,"(-0.001, 0.0035526315789473)",./exp_results/batch_i_ougrid_its4_20x20_tau_10_10sec_small,batch_i_ougrid_its4_20x20_tau_10_10sec_small_00009,9cf43_00009
